"","date","real","model"
"6719",1978-05-24,3140,2351.01185209126
"6720",1978-05-25,2970,2290.58344667712
"6721",1978-05-26,2820,2389.10035504927
"6722",1978-05-27,2830,2659.88991214765
"6723",1978-05-28,2900,2829.87692767262
"6724",1978-05-29,2830,2710.39406247205
"6725",1978-05-30,2770,2522.66395894636
"6726",1978-05-31,2840,2337.27864867786
"6727",1978-06-01,2840,2202.86459347004
"6728",1978-06-02,2770,2086.51354350573
"6729",1978-06-03,2730,1950.68924246644
"6730",1978-06-04,2740,1847.10366753364
"6731",1978-06-05,2710,1803.31524067936
"6732",1978-06-06,2780,1795.37161922007
"6733",1978-06-07,2830,1815.01562133193
"6734",1978-06-08,2870,1844.24657183016
"6735",1978-06-09,3090,1890.72779138444
"6736",1978-06-10,3220,2011.09089852655
"6737",1978-06-11,3040,2218.46224290031
"6738",1978-06-12,3070,2403.12898659128
"6739",1978-06-13,2890,2526.98889125447
"6740",1978-06-14,2760,2534.36380392659
"6741",1978-06-15,2550,2399.80109758454
"6742",1978-06-16,2310,2229.98678926312
"6743",1978-06-17,2140,2028.17033842246
"6744",1978-06-18,2040,1892.10927549592
"6745",1978-06-19,2150,1833.48391512919
"6746",1978-06-20,2190,1902.92928021583
"6747",1978-06-21,2180,1876.32042915054
"6748",1978-06-22,2120,1744.96767844834
"6749",1978-06-23,2020,1662.19663975039
"6750",1978-06-24,1970,1650.67469125393
"6751",1978-06-25,2200,1748.29589586091
"6752",1978-06-26,2680,1893.10568702362
"6753",1978-06-27,2490,2057.60843832711
"6754",1978-06-28,2340,2094.74850235684
"6755",1978-06-29,2240,1964.54240195651
"6756",1978-06-30,2200,1849.42133999379
"6757",1978-07-01,2050,1747.47902108588
"6758",1978-07-02,2010,1665.27901782017
"6759",1978-07-03,2170,1640.46137843653
"6760",1978-07-04,2330,1741.94911953362
"6761",1978-07-05,2510,1962.38045720952
"6762",1978-07-06,3600,2285.57950332404
"6763",1978-07-07,4130,2857.85678243523
"6764",1978-07-08,3620,3374.77084880658
"6765",1978-07-09,3270,3361.46907381791
"6766",1978-07-10,3170,3217.3586151264
"6767",1978-07-11,3730,3266.51884922853
"6768",1978-07-12,3390,3372.27174947513
"6769",1978-07-13,3330,3239.89432241909
"6770",1978-07-14,3270,2956.46063406571
"6771",1978-07-15,3110,2811.975800132
"6772",1978-07-16,2970,2720.2242346858
"6773",1978-07-17,2830,2580.33398579775
"6774",1978-07-18,2570,2474.57825465959
"6775",1978-07-19,2260,2306.98551005252
"6776",1978-07-20,2020,2202.24046910924
"6777",1978-07-21,3100,2389.61329335268
"6778",1978-07-22,2960,2710.20543562883
"6779",1978-07-23,3150,2785.60646619653
"6780",1978-07-24,2830,2720.30223002172
"6781",1978-07-25,2510,2507.6267270469
"6782",1978-07-26,2350,2221.19400357975
"6783",1978-07-27,2240,1970.32296401763
"6784",1978-07-28,2140,1780.51490118805
"6785",1978-07-29,2200,1683.78571062917
"6786",1978-07-30,2070,1650.78259788405
"6787",1978-07-31,2020,1613.76899978447
"6788",1978-08-01,1920,1538.00367248368
"6789",1978-08-02,1920,1469.20618489151
"6790",1978-08-03,1960,1432.46263082303
"6791",1978-08-04,1990,1428.50345752111
"6792",1978-08-05,1970,1425.41213763321
"6793",1978-08-06,1960,1401.32020063131
"6794",1978-08-07,1800,1365.38428778017
"6795",1978-08-08,1760,1335.91447113659
"6796",1978-08-09,2230,1455.79890443154
"6797",1978-08-10,2870,1967.85245784001
"6798",1978-08-11,2940,2571.23106723987
"6799",1978-08-12,3050,3004.10564038035
"6800",1978-08-13,3020,2970.25863128926
"6801",1978-08-14,2660,2705.15430937106
"6802",1978-08-15,2220,2409.28812000944
"6803",1978-08-16,2040,2158.65993062097
"6804",1978-08-17,1990,2012.00357712433
"6805",1978-08-18,2180,1988.22652715562
"6806",1978-08-19,2200,2007.67176184432
"6807",1978-08-20,2040,2000.59280179018
"6808",1978-08-21,1930,1908.55075611579
"6809",1978-08-22,1850,1760.80206343795
"6810",1978-08-23,1790,1619.2497713638
"6811",1978-08-24,1720,1515.01616085259
"6812",1978-08-25,1680,1438.58221712516
"6813",1978-08-26,1690,1377.94963185455
"6814",1978-08-27,1570,1324.6917718856
"6815",1978-08-28,1460,1276.13509968867
"6816",1978-08-29,1370,1228.41149915738
"6817",1978-08-30,1360,1189.84694478477
"6818",1978-08-31,1370,1168.63676057217
"6819",1978-09-01,1380,1158.39819408991
"6820",1978-09-02,1430,1208.30173077745
"6821",1978-09-03,1500,1280.19440450129
"6822",1978-09-04,1640,1341.12779892149
"6823",1978-09-05,1550,1355.02568445027
"6824",1978-09-06,1490,1325.22741234203
"6825",1978-09-07,1450,1269.86447767781
"6826",1978-09-08,1470,1237.14238726073
"6827",1978-09-09,2170,1283.59569311685
"6828",1978-09-10,3180,1619.56737696454
"6829",1978-09-11,2590,2052.30504311635
"6830",1978-09-12,2240,2121.34382421403
"6831",1978-09-13,2150,1963.90507630048
"6832",1978-09-14,2530,1928.37175547176
"6833",1978-09-15,2350,2056.93708586705
"6834",1978-09-16,2340,2107.44423958972
"6835",1978-09-17,2090,1963.41178546626
"6836",1978-09-18,1880,1750.57467537103
"6837",1978-09-19,1740,1549.57979809467
"6838",1978-09-20,1670,1399.97429126732
"6839",1978-09-21,1560,1299.22404533711
"6840",1978-09-22,1490,1246.7354055236
"6841",1978-09-23,1460,1249.99592452516
"6842",1978-09-24,1760,1310.35166299207
"6843",1978-09-25,2070,1405.76347171268
"6844",1978-09-26,1820,1435.36381127778
"6845",1978-09-27,1670,1357.42799120581
"6846",1978-09-28,1640,1280.15820932594
"6847",1978-09-29,1730,1292.98817198808
"6848",1978-09-30,2240,1510.96284397602
"6849",1978-10-01,2400,1828.60820801626
"6850",1978-10-02,2450,2005.94692313012
"6851",1978-10-03,2250,2101.23251405283
"6852",1978-10-04,2170,2042.40879233778
"6853",1978-10-05,2310,1924.92683473284
"6854",1978-10-06,2370,1992.31442780493
"6855",1978-10-07,2470,2211.10242289744
"6856",1978-10-08,2470,2276.74176515475
"6857",1978-10-09,2270,2129.79142880363
"6858",1978-10-10,2060,1915.41697540141
"6859",1978-10-11,1890,1740.61475073508
"6860",1978-10-12,1850,1618.93541771803
"6861",1978-10-13,1750,1546.3095911089
"6862",1978-10-14,1680,1497.22638121745
"6863",1978-10-15,1610,1431.28655270378
"6864",1978-10-16,1520,1355.71897433114
"6865",1978-10-17,1420,1285.05380212196
"6866",1978-10-18,1440,1229.64412186119
"6867",1978-10-19,1460,1266.14047415752
"6868",1978-10-20,1490,1344.51820165425
"6869",1978-10-21,1460,1356.00193338379
"6870",1978-10-22,1430,1324.38227681886
"6871",1978-10-23,1400,1279.28496758356
"6872",1978-10-24,2080,1295.54498831038
"6873",1978-10-25,2400,1347.77075953596
"6874",1978-10-26,2150,1376.34579533762
"6875",1978-10-27,2700,1497.92545151069
"6876",1978-10-28,2860,1752.99806781218
"6877",1978-10-29,2460,1981.5391397096
"6878",1978-10-30,2310,2038.27846061769
"6879",1978-10-31,2160,1934.50438638077
"6880",1978-11-01,1950,1773.12287891433
"6881",1978-11-02,1830,1609.57975601248
"6882",1978-11-03,1750,1479.20602567765
"6883",1978-11-04,1660,1380.63193339856
"6884",1978-11-05,1580,1303.05071429781
"6885",1978-11-06,1510,1238.10157376159
"6886",1978-11-07,1430,1183.01920859022
"6887",1978-11-08,1390,1135.13125947751
"6888",1978-11-09,1390,1093.33543218259
"6889",1978-11-10,1350,1057.85894478581
"6890",1978-11-11,1290,1027.05482290523
"6891",1978-11-12,1230,997.639563798666
"6892",1978-11-13,1210,969.002887673554
"6893",1978-11-14,1200,941.031529915659
"6894",1978-11-15,1150,913.893319671527
"6895",1978-11-16,1120,888.17503836665
"6896",1978-11-17,1110,864.569210940096
"6897",1978-11-18,1100,848.807837194102
"6898",1978-11-19,1100,838.433563689076
"6899",1978-11-20,1060,823.941606699539
"6900",1978-11-21,1030,805.54287177465
"6901",1978-11-22,1040,784.629640524128
"6902",1978-11-23,1050,772.572359536559
"6903",1978-11-24,1040,761.181094214313
"6904",1978-11-25,1030,741.843212639373
"6905",1978-11-26,1020,724.07368595184
"6906",1978-11-27,1030,708.236077291869
"6907",1978-11-28,1030,698.649794550588
"6908",1978-11-29,1030,699.269055530612
"6909",1978-11-30,1040,684.540097731304
"6910",1978-12-01,1040,669.668905942539
"6911",1978-12-02,1050,654.013514838599
"6912",1978-12-03,1060,640.580026708205
"6913",1978-12-04,1010,627.786810442427
"6914",1978-12-05,938,615.909991909964
"6915",1978-12-06,989,604.565828556251
"6916",1978-12-07,972,593.666227941137
"6917",1978-12-08,955,583.179865800356
"6918",1978-12-09,971,573.078223157082
"6919",1978-12-10,1040,577.47308471523
"6920",1978-12-11,1490,640.238337485602
"6921",1978-12-12,1600,782.556551817932
"6922",1978-12-13,1670,951.942693574251
"6923",1978-12-14,1600,1020.30839274873
"6924",1978-12-15,1650,1099.2934733835
"6925",1978-12-16,1580,1204.18768582369
"6926",1978-12-17,1560,1190.13308215271
"6927",1978-12-18,1470,1151.91333932939
"6928",1978-12-19,1410,1140.69825256498
"6929",1978-12-20,1360,1120.50115210483
"6930",1978-12-21,1370,1066.01274370656
"6931",1978-12-22,1270,1004.75720313013
"6932",1978-12-23,1220,956.659052416678
"6933",1978-12-24,1200,915.648850502721
"6934",1978-12-25,1150,879.785622858863
"6935",1978-12-26,1110,849.494241689993
"6936",1978-12-27,1040,829.544880267905
"6937",1978-12-28,1030,854.992112542158
"6938",1978-12-29,1070,924.39378699062
"6939",1978-12-30,1200,1088.27845422025
"6940",1978-12-31,1580,1237.00170317415
"6941",1979-01-01,1730,1465.65356252836
"6942",1979-01-02,1800,1660.18769384299
"6943",1979-01-03,1780,1778.67759962696
"6944",1979-01-04,1740,1761.06620776784
"6945",1979-01-05,1620,1654.42784733898
"6946",1979-01-06,1500,1499.19529251401
"6947",1979-01-07,1380,1344.94583066544
"6948",1979-01-08,1260,1223.27328908331
"6949",1979-01-09,1140,1132.21976574705
"6950",1979-01-10,1150,1064.67103536126
"6951",1979-01-11,1240,1013.53973905812
"6952",1979-01-12,1250,987.401895920027
"6953",1979-01-13,1220,958.01032259485
"6954",1979-01-14,1180,918.610430674615
"6955",1979-01-15,1160,879.253468324984
"6956",1979-01-16,1130,845.855637152521
"6957",1979-01-17,1100,815.698666950808
"6958",1979-01-18,1070,787.840899736294
"6959",1979-01-19,1050,761.984522440124
"6960",1979-01-20,1050,737.932808562511
"6961",1979-01-21,1060,715.517780133741
"6962",1979-01-22,1060,694.589130233825
"6963",1979-01-23,1060,675.019116790503
"6964",1979-01-24,1060,656.774636468603
"6965",1979-01-25,1060,639.973535647127
"6966",1979-01-26,1060,626.841161111486
"6967",1979-01-27,1060,614.224768048238
"6968",1979-01-28,1070,647.72335857321
"6969",1979-01-29,1120,729.928784388556
"6970",1979-01-30,1160,679.135125102105
"6971",1979-01-31,1200,653.283459030128
"6972",1979-02-01,1200,658.535820427593
"6973",1979-02-02,1200,643.182808064101
"6974",1979-02-03,1320,656.365642869643
"6975",1979-02-04,1450,741.177226488185
"6976",1979-02-05,1580,937.233164816621
"6977",1979-02-06,1730,1040.57452266396
"6978",1979-02-07,1860,1086.25411413128
"6979",1979-02-08,1870,1190.00607138391
"6980",1979-02-09,2000,1265.10644775238
"6981",1979-02-10,2090,1305.28460899415
"6982",1979-02-11,1970,1266.63309065855
"6983",1979-02-12,1940,1192.66446166769
"6984",1979-02-13,1960,1167.80142767997
"6985",1979-02-14,2070,1196.4436323176
"6986",1979-02-15,2180,1270.70572672556
"6987",1979-02-16,2270,1363.69502755057
"6988",1979-02-17,2410,1394.17400325827
"6989",1979-02-18,2690,1434.26885949645
"6990",1979-02-19,2550,1424.71002990756
"6991",1979-02-20,2200,1355.34483895704
"6992",1979-02-21,2010,1245.46891979114
"6993",1979-02-22,1870,1136.23913456939
"6994",1979-02-23,1770,1047.69439016579
"6995",1979-02-24,1700,978.246268355329
"6996",1979-02-25,1620,924.899533540676
"6997",1979-02-26,1550,881.880989694565
"6998",1979-02-27,1490,843.406967864266
"6999",1979-02-28,1460,808.251621926772
"7000",1979-03-01,1440,776.065068986623
"7001",1979-03-02,1410,748.5833417403
"7002",1979-03-03,1380,733.706641933735
"7003",1979-03-04,1350,744.949017559133
"7004",1979-03-05,1370,828.508122119866
"7005",1979-03-06,1470,950.957114691811
"7006",1979-03-07,1680,1238.06938610953
"7007",1979-03-08,1900,1705.52115913326
"7008",1979-03-09,2020,1991.93721803168
"7009",1979-03-10,2020,2127.14756666242
"7010",1979-03-11,2010,2176.67774393133
"7011",1979-03-12,2650,2230.72355524085
"7012",1979-03-13,4490,2488.07007264769
"7013",1979-03-14,5360,3439.95413700916
"7014",1979-03-15,4890,4422.91610886661
"7015",1979-03-16,4390,4824.96651270856
"7016",1979-03-17,4300,4863.41769205066
"7017",1979-03-18,3940,4691.83412484549
"7018",1979-03-19,3390,4277.27459121729
"7019",1979-03-20,3170,3847.54149891616
"7020",1979-03-21,3030,3396.19831225075
"7021",1979-03-22,2890,2997.64135568491
"7022",1979-03-23,2720,2673.94349650958
"7023",1979-03-24,2560,2415.75459988506
"7024",1979-03-25,2450,2181.54255540534
"7025",1979-03-26,2240,1978.11392026221
"7026",1979-03-27,2190,1834.46873726118
"7027",1979-03-28,2230,1821.03607963996
"7028",1979-03-29,2220,2013.17655910901
"7029",1979-03-30,2340,2322.57710831488
"7030",1979-03-31,2840,2683.0274811324
"7031",1979-04-01,3190,2977.43328874919
"7032",1979-04-02,3210,3015.74659342605
"7033",1979-04-03,3120,2896.32651562827
"7034",1979-04-04,3060,2753.28504921834
"7035",1979-04-05,2970,2651.05021215608
"7036",1979-04-06,2770,2657.34362370139
"7037",1979-04-07,2950,2798.84961873804
"7038",1979-04-08,3310,2965.02957176616
"7039",1979-04-09,3250,3172.6784176157
"7040",1979-04-10,3070,3238.82094220258
"7041",1979-04-11,3160,3102.65949941972
"7042",1979-04-12,3260,2903.58896733655
"7043",1979-04-13,3400,2690.2993799546
"7044",1979-04-14,3290,2500.05517885843
"7045",1979-04-15,3280,2373.00469394839
"7046",1979-04-16,3150,2310.02449452376
"7047",1979-04-17,2990,2260.71393364133
"7048",1979-04-18,3010,2293.6822438243
"7049",1979-04-19,3080,2494.97304194775
"7050",1979-04-20,2820,2641.20347951
"7051",1979-04-21,2670,2544.93719180847
"7052",1979-04-22,2500,2302.41460857289
"7053",1979-04-23,2310,2071.89149773303
"7054",1979-04-24,2240,1914.78090365608
"7055",1979-04-25,2260,1852.25052347827
"7056",1979-04-26,2360,1945.45258299852
"7057",1979-04-27,2470,2102.33113238774
"7058",1979-04-28,2580,2222.19995587981
"7059",1979-04-29,3070,2323.31223687764
"7060",1979-04-30,2950,2448.06632809733
"7061",1979-05-01,2710,2463.03345775674
"7062",1979-05-02,2720,2393.0113864358
"7063",1979-05-03,2930,2477.25926022822
"7064",1979-05-04,3330,2728.04527185827
"7065",1979-05-05,3120,2914.42449022268
"7066",1979-05-06,2980,2841.84067591958
"7067",1979-05-07,2710,2590.9565384467
"7068",1979-05-08,2510,2304.07657051096
"7069",1979-05-09,2390,2066.82096228718
"7070",1979-05-10,2340,1895.02117432597
"7071",1979-05-11,2340,1781.60232286277
"7072",1979-05-12,2320,1729.88640075806
"7073",1979-05-13,3140,1815.15039737662
"7074",1979-05-14,3430,2194.8549663814
"7075",1979-05-15,3080,2727.91053506599
"7076",1979-05-16,2990,2914.28659219269
"7077",1979-05-17,2960,2759.00448984523
"7078",1979-05-18,3020,2558.00325233804
"7079",1979-05-19,3100,2404.46223372588
"7080",1979-05-20,3180,2289.10876594976
"7081",1979-05-21,3340,2208.70087693802
"7082",1979-05-22,3700,2185.2509328179
"7083",1979-05-23,3540,2315.88424608723
"7084",1979-05-24,3520,2664.39866434065
"7085",1979-05-25,3250,2827.62352444424
"7086",1979-05-26,3160,2702.48507029621
"7087",1979-05-27,2960,2522.0093535695
"7088",1979-05-28,2810,2394.88312583122
"7089",1979-05-29,2730,2223.49357654725
"7090",1979-05-30,2770,2124.25803746888
"7091",1979-05-31,2850,2151.2851416508
"7092",1979-06-01,3040,2093.70486330671
"7093",1979-06-02,3060,2036.42740908685
"7094",1979-06-03,2990,2049.46159263648
"7095",1979-06-04,2870,2194.52543228185
"7096",1979-06-05,2750,2318.99719519977
"7097",1979-06-06,2660,2260.41293798063
"7098",1979-06-07,2650,2143.45786102479
"7099",1979-06-08,2730,2110.20774990727
"7100",1979-06-09,2660,2196.323822118
"7101",1979-06-10,2600,2246.39804711248
"7102",1979-06-11,2440,2219.62941024931
"7103",1979-06-12,2380,2093.02741711363
"7104",1979-06-13,2510,2032.24833943598
"7105",1979-06-14,2710,2082.751319263
"7106",1979-06-15,3200,2256.23539744396
"7107",1979-06-16,3190,2557.8661382997
"7108",1979-06-17,3130,2916.42040283096
"7109",1979-06-18,3780,3288.32573802237
"7110",1979-06-19,4980,4441.91655169218
"7111",1979-06-20,5790,6306.93551335002
"7112",1979-06-21,6380,7438.35757554698
"7113",1979-06-22,6530,7410.87088343846
"7114",1979-06-23,5970,6686.7761708082
"7115",1979-06-24,4740,5802.87447981939
"7116",1979-06-25,4040,5045.01379532428
"7117",1979-06-26,3770,4444.00579657876
"7118",1979-06-27,3780,4113.61017165628
"7119",1979-06-28,3750,3882.94440642847
"7120",1979-06-29,3720,3595.99646737232
"7121",1979-06-30,3440,3303.47691659718
"7122",1979-07-01,3210,3007.32468846818
"7123",1979-07-02,2960,2757.51188019003
"7124",1979-07-03,2810,2524.79070691674
"7125",1979-07-04,2830,2356.01528564091
"7126",1979-07-05,2770,2264.25203492469
"7127",1979-07-06,2570,2159.55380293568
"7128",1979-07-07,2470,2028.56651128387
"7129",1979-07-08,2270,1893.42468664246
"7130",1979-07-09,2460,1810.1723166022
"7131",1979-07-10,2830,1843.50155800204
"7132",1979-07-11,3660,2045.70306176563
"7133",1979-07-12,3490,2397.03857248406
"7134",1979-07-13,3180,2561.94749489491
"7135",1979-07-14,3260,2443.73814215866
"7136",1979-07-15,3730,2408.760238535
"7137",1979-07-16,3750,2555.14383754237
"7138",1979-07-17,3290,2606.43930864815
"7139",1979-07-18,3320,2515.54798776402
"7140",1979-07-19,3360,2396.525894511
"7141",1979-07-20,3160,2276.18722250443
"7142",1979-07-21,2980,2113.57273717076
"7143",1979-07-22,2890,1957.9610748897
"7144",1979-07-23,2610,1886.17578047008
"7145",1979-07-24,2450,1817.76520200182
"7146",1979-07-25,2330,1710.07530469944
"7147",1979-07-26,2240,1598.83299997311
"7148",1979-07-27,2110,1503.66377895236
"7149",1979-07-28,2050,1440.54288741826
"7150",1979-07-29,2020,1400.53541007485
"7151",1979-07-30,1930,1388.04733086291
"7152",1979-07-31,1790,1392.00666474825
"7153",1979-08-01,1980,1348.73148114008
"7154",1979-08-02,2090,1314.08598619603
"7155",1979-08-03,2050,1297.34292378675
"7156",1979-08-04,2310,1443.58868808658
"7157",1979-08-05,3060,1648.97529057668
"7158",1979-08-06,3010,1825.01045509929
"7159",1979-08-07,2420,1957.5045821227
"7160",1979-08-08,2210,1892.16157460328
"7161",1979-08-09,2200,1751.70780628132
"7162",1979-08-10,2340,1719.85751267154
"7163",1979-08-11,2620,1886.38337815162
"7164",1979-08-12,2650,2121.93275738494
"7165",1979-08-13,2530,2187.27061192866
"7166",1979-08-14,2350,2063.3518220699
"7167",1979-08-15,2110,1879.30081172898
"7168",1979-08-16,1950,1688.28646869201
"7169",1979-08-17,1910,1530.55918401205
"7170",1979-08-18,1950,1420.39933210713
"7171",1979-08-19,1960,1397.8634271307
"7172",1979-08-20,1910,1446.01285810566
"7173",1979-08-21,1800,1509.32796261837
"7174",1979-08-22,1910,1542.53686583628
"7175",1979-08-23,1860,1528.87024377598
"7176",1979-08-24,1820,1488.39786708209
"7177",1979-08-25,2070,1584.26591079912
"7178",1979-08-26,2820,1753.99023626185
"7179",1979-08-27,2620,2120.4172889511
"7180",1979-08-28,2260,2371.01755988356
"7181",1979-08-29,2180,2285.06712615159
"7182",1979-08-30,2100,2149.89229794073
"7183",1979-08-31,1990,1971.72358377745
"7184",1979-09-01,1920,1768.79578064654
"7185",1979-09-02,1790,1586.55656207554
"7186",1979-09-03,1640,1458.99513660088
"7187",1979-09-04,1570,1431.83754099475
"7188",1979-09-05,1660,1427.1963166211
"7189",1979-09-06,1800,1445.59403638492
"7190",1979-09-07,1730,1463.45534527527
"7191",1979-09-08,1590,1398.63701017631
"7192",1979-09-09,1500,1314.21718335209
"7193",1979-09-10,1410,1257.72529029139
"7194",1979-09-11,1410,1215.74950978987
"7195",1979-09-12,1460,1199.04557163129
"7196",1979-09-13,1460,1192.09186680897
"7197",1979-09-14,1400,1186.21411243757
"7198",1979-09-15,1420,1162.10724294283
"7199",1979-09-16,1430,1136.68041907388
"7200",1979-09-17,1380,1158.59044103988
"7201",1979-09-18,1280,1166.19959312827
"7202",1979-09-19,1230,1130.34754080774
"7203",1979-09-20,1220,1082.4732131128
"7204",1979-09-21,1260,1046.64922851751
"7205",1979-09-22,1390,1076.51797349683
"7206",1979-09-23,1780,1263.37335072428
"7207",1979-09-24,2000,1791.38976773655
"7208",1979-09-25,2820,2445.48396944163
"7209",1979-09-26,3260,2814.09011596687
"7210",1979-09-27,2860,3237.2664864784
"7211",1979-09-28,2720,3333.98947971817
"7212",1979-09-29,2380,3084.19174590842
"7213",1979-09-30,2070,2743.75864784977
"7214",1979-10-01,1870,2414.28098325411
"7215",1979-10-02,1760,2143.25974558951
"7216",1979-10-03,1600,1934.51814528231
"7217",1979-10-04,1640,1767.00892279675
"7218",1979-10-05,1550,1624.54045853436
"7219",1979-10-06,1520,1515.76143035238
"7220",1979-10-07,1400,1439.6311064849
"7221",1979-10-08,1370,1385.25413077256
"7222",1979-10-09,1300,1341.6127655495
"7223",1979-10-10,1320,1296.19030860351
"7224",1979-10-11,1280,1248.55332397444
"7225",1979-10-12,1270,1203.85138494118
"7226",1979-10-13,1230,1163.02385924427
"7227",1979-10-14,1210,1124.94935386015
"7228",1979-10-15,1170,1089.96594143818
"7229",1979-10-16,1160,1061.02244214155
"7230",1979-10-17,1370,1062.12043825581
"7231",1979-10-18,1360,1126.13355074438
"7232",1979-10-19,1470,1250.02599708803
"7233",1979-10-20,1550,1365.10911684343
"7234",1979-10-21,1510,1419.31518707466
"7235",1979-10-22,1320,1349.10498700832
"7236",1979-10-23,1290,1250.21726188901
"7237",1979-10-24,1270,1186.3958873332
"7238",1979-10-25,1210,1142.69863986556
"7239",1979-10-26,1170,1114.5061606441
"7240",1979-10-27,1160,1080.47769969704
"7241",1979-10-28,1160,1040.91843443911
"7242",1979-10-29,1100,1007.75191549082
"7243",1979-10-30,1120,1003.93523105079
"7244",1979-10-31,1100,973.537281704657
"7245",1979-11-01,1210,938.080624891151
"7246",1979-11-02,1140,925.340225694526
"7247",1979-11-03,1100,947.564113568895
"7248",1979-11-04,1130,960.187516954976
"7249",1979-11-05,1140,979.143812776409
"7250",1979-11-06,1150,978.923739932925
"7251",1979-11-07,1240,1054.00398147237
"7252",1979-11-08,1850,1244.41911769609
"7253",1979-11-09,2430,1687.25318173447
"7254",1979-11-10,2680,2235.02042616102
"7255",1979-11-11,2880,2676.89740586622
"7256",1979-11-12,2750,2884.45777851741
"7257",1979-11-13,2530,2806.92458422731
"7258",1979-11-14,2320,2548.69292963147
"7259",1979-11-15,2100,2264.91701647082
"7260",1979-11-16,2030,2076.34460845131
"7261",1979-11-17,2090,1981.42912920161
"7262",1979-11-18,2120,1977.89763583338
"7263",1979-11-19,2150,2066.3737905017
"7264",1979-11-20,2180,2068.74323547283
"7265",1979-11-21,2240,1932.80469925637
"7266",1979-11-22,2270,1773.50754872802
"7267",1979-11-23,2170,1642.29537301578
"7268",1979-11-24,2100,1538.46814827467
"7269",1979-11-25,1930,1441.60031994777
"7270",1979-11-26,1800,1360.23070100064
"7271",1979-11-27,1720,1338.46406604999
"7272",1979-11-28,2620,1410.62700618099
"7273",1979-11-29,4710,2015.63021256729
"7274",1979-11-30,3980,2918.21512159367
"7275",1979-12-01,3510,3244.75795236706
"7276",1979-12-02,3130,3229.40034450725
"7277",1979-12-03,2870,3122.86005061522
"7278",1979-12-04,2610,2897.74204150296
"7279",1979-12-05,2400,2605.20804616136
"7280",1979-12-06,2300,2351.72328826881
"7281",1979-12-07,2240,2184.54272144629
"7282",1979-12-08,2260,2103.37190408095
"7283",1979-12-09,2260,2019.92160847326
"7284",1979-12-10,2120,1966.06725515001
"7285",1979-12-11,2050,2036.78705688591
"7286",1979-12-12,2480,2235.33460484586
"7287",1979-12-13,2710,2493.85378480516
"7288",1979-12-14,2730,2753.98436763138
"7289",1979-12-15,2640,2789.48677655689
"7290",1979-12-16,2580,2686.88419161032
"7291",1979-12-17,2580,2694.68466111244
"7292",1979-12-18,2470,2656.44410294344
"7293",1979-12-19,2660,2635.45121998553
"7294",1979-12-20,2560,2686.32948898238
"7295",1979-12-21,2530,2657.13300290758
"7296",1979-12-22,2460,2514.58506261689
"7297",1979-12-23,2320,2307.52426202775
"7298",1979-12-24,2280,2182.59674583783
"7299",1979-12-25,2130,2173.60650945865
"7300",1979-12-26,2060,2050.21779655426
"7301",1979-12-27,1960,1892.34800158734
"7302",1979-12-28,1900,1765.57062596882
"7303",1979-12-29,1880,1667.3731352936
"7304",1979-12-30,1850,1585.3709878742
"7305",1979-12-31,1780,1516.48559750571
"7306",1980-01-01,1710,1463.1545196936
"7307",1980-01-02,1650,1408.32537073136
"7308",1980-01-03,1640,1350.14416728026
"7309",1980-01-04,1620,1296.98682957795
"7310",1980-01-05,1610,1248.69035859093
"7311",1980-01-06,1560,1204.139427604
"7312",1980-01-07,1570,1164.52413526598
"7313",1980-01-08,1530,1138.12593829863
"7314",1980-01-09,1580,1115.17684924837
"7315",1980-01-10,1610,1090.89515943765
"7316",1980-01-11,1590,1055.14297755783
"7317",1980-01-12,1530,1021.34556608832
"7318",1980-01-13,1410,991.866067764218
"7319",1980-01-14,1360,964.573063547467
"7320",1980-01-15,1240,938.980516228343
"7321",1980-01-16,1230,914.925049202353
"7322",1980-01-17,1240,892.272352731601
"7323",1980-01-18,1240,870.901736282303
"7324",1980-01-19,1260,850.7044090852
"7325",1980-01-20,1220,831.582211537965
"7326",1980-01-21,1160,813.44649494752
"7327",1980-01-22,1160,796.217134968932
"7328",1980-01-23,1160,779.944652893286
"7329",1980-01-24,1230,764.782903078999
"7330",1980-01-25,1230,753.390155873378
"7331",1980-01-26,1320,778.193964941807
"7332",1980-01-27,1350,816.583318710563
"7333",1980-01-28,1400,817.953137874192
"7334",1980-01-29,1290,802.470484987835
"7335",1980-01-30,1250,775.093665544906
"7336",1980-01-31,1260,755.801397681155
"7337",1980-02-01,1390,827.026651499191
"7338",1980-02-02,1620,994.746480118906
"7339",1980-02-03,2000,1238.5222619787
"7340",1980-02-04,2220,1492.93974916948
"7341",1980-02-05,2930,1794.68061351784
"7342",1980-02-06,3750,2301.48406858653
"7343",1980-02-07,4170,3216.31248563382
"7344",1980-02-08,3790,4029.30463813788
"7345",1980-02-09,3760,4488.64945531344
"7346",1980-02-10,3570,4384.72547313982
"7347",1980-02-11,3310,3966.70007792857
"7348",1980-02-12,3340,3594.59159546389
"7349",1980-02-13,3110,3431.53124872839
"7350",1980-02-14,2820,3303.0839483218
"7351",1980-02-15,2620,3030.58468804805
"7352",1980-02-16,2450,2638.53137279041
"7353",1980-02-17,2330,2277.10566254618
"7354",1980-02-18,2260,2019.50353503583
"7355",1980-02-19,2200,1911.93820958229
"7356",1980-02-20,2100,1852.7582203061
"7357",1980-02-21,2010,1754.6001756455
"7358",1980-02-22,1920,1631.05670474097
"7359",1980-02-23,1890,1512.36134522277
