date OBS SIM
2020-02-16 3300 3503.10420532324
2020-02-17 3180 3428.47563994114
2020-02-18 3090 3428.84957122527
2020-02-19 3040 3434.45845254965
2020-02-20 2940 3391.99243093753
2020-02-21 2850 3298.10703567278
2020-02-22 2750 3169.09902457868
2020-02-23 2710 3038.18729527533
2020-02-24 2620 2924.075375218
2020-02-25 2570 2829.04737337401
2020-02-26 2470 2747.75029485049
2020-02-27 2390 2675.43293741049
2020-02-28 2460 2650.8517994037
2020-02-29 2650 2740.26528738569
2020-03-01 2830 2894.72536751657
2020-03-02 2890 3023.94898909563
2020-03-03 2840 3129.26672612296
2020-03-04 2770 3202.63291745505
2020-03-05 2740 3224.97503911619
2020-03-06 2820 3286.0000591016
2020-03-07 2920 3299.682701903
2020-03-08 3050 3264.19411578095
2020-03-09 3100 3263.4052003671
2020-03-10 3080 3247.50410533332
2020-03-11 3030 3165.37558493329
2020-03-12 2980 3037.45714619316
2020-03-13 2890 2915.62516879029
2020-03-14 2820 2825.04969133931
2020-03-15 2830 2759.66457989024
2020-03-16 2980 2730.84144182737
2020-03-17 3050 2774.31733056491
2020-03-18 3060 2857.85529538018
2020-03-19 2980 2894.67910398384
2020-03-20 2880 2866.20350453322
2020-03-21 2710 2789.82693416463
2020-03-22 2550 2691.44633464527
2020-03-23 2460 2597.67178303639
2020-03-24 2480 2535.45929874393
2020-03-25 2500 2534.01400730118
2020-03-26 2540 2573.80600424332
2020-03-27 2500 2607.47759740858
2020-03-28 2420 2642.20222646542
2020-03-29 2300 2643.65193335182
2020-03-30 2200 2566.82086574769
2020-03-31 2170 2440.25709287978
2020-04-01 2060 2311.46899218507
2020-04-02 1960 2214.78952077031
2020-04-03 1970 2140.89464099538
2020-04-04 1960 2066.35194874976
2020-04-05 1890 1995.61755098918
2020-04-06 1840 1930.3074054195
2020-04-07 1800 1868.49509425193
2020-04-08 1740 1810.59914958098
2020-04-09 1670 1757.83209592202
2020-04-10 1620 1713.56727524232
2020-04-11 1590 1680.49976253271
2020-04-12 1610 1657.21229609905
2020-04-13 1640 1644.06248813782
2020-04-14 1620 1645.57416506967
2020-04-15 1640 1660.75364113002
2020-04-16 1670 1686.11769278757
2020-04-17 1680 1722.45402823505
2020-04-18 1720 1754.15669815003
2020-04-19 1750 1765.56901447745
2020-04-20 1740 1779.3329415372
2020-04-21 1770 1810.52043034622
2020-04-22 1760 1850.75051064436
2020-04-23 1760 1898.8014724267
2020-04-24 1850 1920.0477245004
2020-04-25 1920 1897.29632055758
2020-04-26 1920 1857.07823971459
2020-04-27 1910 1821.3970274974
2020-04-28 1880 1789.99296933263
2020-04-29 1840 1756.58215592554
2020-04-30 1790 1719.73813537206
2020-05-01 1810 1691.35548253834
2020-05-02 1870 1692.46297476492
2020-05-03 1890 1699.77339280952
2020-05-04 1890 1703.28009645052
2020-05-05 1940 1730.64790560762
2020-05-06 1920 1786.72058603182
2020-05-07 1870 1831.08815500494
2020-05-08 1860 1836.54010649922
2020-05-09 1850 1817.75814373819
2020-05-10 1860 1800.03733478874
2020-05-11 1830 1762.36024448127
2020-05-12 1770 1717.26212938395
2020-05-13 1760 1701.11238864331
2020-05-14 1770 1718.51857430351
2020-05-15 1800 1731.86743480058
2020-05-16 1870 1732.17831450193
2020-05-17 1990 1734.0617134701
2020-05-18 2050 1786.28337055454
2020-05-19 2080 1950.57055382901
2020-05-20 2140 2070.51430572312
2020-05-21 2160 2073.61599875658
2020-05-22 2110 2054.72202202523
2020-05-23 2020 2039.40657933798
2020-05-24 1970 2004.91631367984
2020-05-25 1950 1938.77895559042
2020-05-26 1940 1868.91693148409
2020-05-27 1870 1850.28415013607
2020-05-28 1870 1946.65116589515
2020-05-29 2010 2007.18460303116
2020-05-30 2130 1962.56266620175
2020-05-31 2200 1949.80618429573
2020-06-01 2190 1965.95290043997
2020-06-02 2060 1930.69482392582
2020-06-03 1970 1844.66808360114
2020-06-04 1860 1761.30225905126
2020-06-05 1710 1704.70604921421
2020-06-06 1660 1672.21159568582
2020-06-07 1650 1630.37120422387
2020-06-08 1670 1616.03598750895
2020-06-09 1690 1622.52889234332
2020-06-10 1750 1619.646753905
2020-06-11 1800 1650.75111413179
2020-06-12 1860 1748.15630334938
2020-06-13 2000 1873.89863899921
2020-06-14 2160 1967.15922892595
2020-06-15 2400 2066.98903148231
2020-06-16 2520 2175.57765593376
2020-06-17 2470 2232.83206423294
2020-06-18 2560 2227.10539117912
2020-06-19 2730 2261.4862776039
2020-06-20 3040 2316.47317619072
2020-06-21 3270 2447.79058661663
2020-06-22 3360 2727.71244300278
2020-06-23 3280 3049.05804590215
2020-06-24 3340 3289.072552766
2020-06-25 3590 3490.04571640477
2020-06-26 3640 3637.05185392823
2020-06-27 3640 3760.56975832147
2020-06-28 3590 3791.28598035153
2020-06-29 3440 3626.64602551354
2020-06-30 3290 3373.84235019484
2020-07-01 3110 3141.26867215618
2020-07-02 2930 2990.96489757928
2020-07-03 2910 2886.44852794026
2020-07-04 3060 2833.36721839627
2020-07-05 3220 2931.13823980127
2020-07-06 3350 3114.23312395625
2020-07-07 3410 3242.09025354663
2020-07-08 3490 3230.68666633022
2020-07-09 3470 3226.56223483223
2020-07-10 3380 3347.93779607012
2020-07-11 3190 3368.85838271144
2020-07-12 2960 3200.76386633891
2020-07-13 2740 2962.05612747218
2020-07-14 2590 2792.87549480669
2020-07-15 2550 2764.93926480419
2020-07-16 2590 2750.06674446972
2020-07-17 2590 2768.16133122313
2020-07-18 2540 2791.50950732316
2020-07-19 2440 2788.81673357793
2020-07-20 2320 2719.65449119894
2020-07-21 2310 2611.64017289591
2020-07-22 2510 2576.53236727018
2020-07-23 2730 2682.80637522198
2020-07-24 2850 2871.29313749423
2020-07-25 2790 2994.15227421626
2020-07-26 2690 3025.72627666832
2020-07-27 2610 3017.42323226467
2020-07-28 2560 2887.36571640373
2020-07-29 2520 2728.78596942192
2020-07-30 2430 2585.93054176625
2020-07-31 2270 2450.98465904337
2020-08-01 2110 2349.30617190035
2020-08-02 2070 2285.67192511579
2020-08-03 2110 2218.48836681926
2020-08-04 2080 2169.63271292461
2020-08-05 2020 2138.7223008622
2020-08-06 2010 2203.87865171989
2020-08-07 2130 2425.74597869624
2020-08-08 2980 2728.68558185197
2020-08-09 3840 3075.3073549453
2020-08-10 4330 3591.13482759541
2020-08-11 4440 4222.35335833045
2020-08-12 4370 4548.67973776507
2020-08-13 4110 4406.46630389703
2020-08-14 3590 4036.57517670019
2020-08-15 3140 3677.24463236086
2020-08-16 2760 3382.44232938175
2020-08-17 2600 3155.11665182937
2020-08-18 2490 3002.73758362014
2020-08-19 2520 2924.56692188581
2020-08-20 2500 2908.52492798914
2020-08-21 2490 2901.63210621674
2020-08-22 2480 2870.57173946903
2020-08-23 2550 2804.86242396453
2020-08-24 2550 2724.25666031868
2020-08-25 2470 2660.7127881149
2020-08-26 2340 2615.43980560409
2020-08-27 2310 2586.16734870529
2020-08-28 2330 2556.38328038443
2020-08-29 2230 2503.17609970573
2020-08-30 2020 2444.86691476289
2020-08-31 1920 2376.33703172466
2020-09-01 1900 2300.42622020616
2020-09-02 1920 2360.40739402476
2020-09-03 2150 2703.59717998265
2020-09-04 2630 3050.85075584637
2020-09-05 3130 3318.70110546312
2020-09-06 3390 3596.0626324437
2020-09-07 3490 3862.63477495383
2020-09-08 3370 3933.98800154832
2020-09-09 3160 3834.70567476039
2020-09-10 2940 3789.1224687153
2020-09-11 3010 3809.55844950856
2020-09-12 3180 3749.88963763289
2020-09-13 3190 3637.00140075251
2020-09-14 3030 3533.71479337436
2020-09-15 2810 3390.74387493494
2020-09-16 2540 3167.33331983827
2020-09-17 2290 2908.87607698221
2020-09-18 2060 2665.4202698873
2020-09-19 1900 2458.45309302628
2020-09-20 1810 2297.95775619125
2020-09-21 1780 2175.33558990681
2020-09-22 1780 2084.24142980267
2020-09-23 1730 2024.83407166262
2020-09-24 1620 1977.26723134388
2020-09-25 1490 1929.54652849184
2020-09-26 1470 1875.14055771514
2020-09-27 1480 1865.50496634356
2020-09-28 1620 1988.77621482086
2020-09-29 1780 2263.96859439145
2020-09-30 2090 2662.25032895714
2020-10-01 2520 2956.07675178685
2020-10-02 2800 3204.56258131108
2020-10-03 2900 3488.49120811743
2020-10-04 2900 3586.17726091376
2020-10-05 2830 3501.88453637469
2020-10-06 2710 3462.83282124124
2020-10-07 2710 3583.52622876693
2020-10-08 2800 3780.57795487397
2020-10-09 2920 3819.21656726187
2020-10-10 2940 3687.44919909975
2020-10-11 2890 3522.34625181251
2020-10-12 2780 3372.08148141187
2020-10-13 2710 3269.7825301203
2020-10-14 2600 3439.7457853812
2020-10-15 2610 3837.95506460257
2020-10-16 2740 4130.79929029269
2020-10-17 2990 4375.29462577152
2020-10-18 3290 4812.74306093471
2020-10-19 3580 5260.31403636964
2020-10-20 3830 5394.03700431445
2020-10-21 4010 5309.27482006423
2020-10-22 4030 5139.01714840289
2020-10-23 3990 4907.03944675888
2020-10-24 4030 4621.12470174162
2020-10-25 3920 4302.89339544457
2020-10-26 3740 4001.50839004151
2020-10-27 3540 3740.50482191132
2020-10-28 3310 3539.09351328404
2020-10-29 3120 3373.09058554039
2020-10-30 3020 3293.21330581801
2020-10-31 2950 3343.03735685981
2020-11-01 2920 3334.61855722678
2020-11-02 2940 3267.00848534681
2020-11-03 3090 3304.63904387851
2020-11-04 3300 3461.34455462804
2020-11-05 3360 3677.27176183695
2020-11-06 3340 3872.98976310161
2020-11-07 3290 3927.83172729278
2020-11-08 3280 3839.46058458784
2020-11-09 3280 3741.23054023645
2020-11-10 3230 3643.6492003482
2020-11-11 3120 3523.3012386253
2020-11-12 2980 3351.49735877888
2020-11-13 2850 3151.17691096385
2020-11-14 2710 2956.08023285811
2020-11-15 2600 2782.75736018164
2020-11-16 2550 2638.11347976799
2020-11-17 2440 2521.34509515487
2020-11-18 2290 2437.52611625883
2020-11-19 2190 2397.42542524954
2020-11-20 2170 2355.38593357125
2020-11-21 2180 2279.8408886293
2020-11-22 2160 2220.51921902499
2020-11-23 2070 2179.70064583485
2020-11-24 1970 2146.13721767709
2020-11-25 1940 2115.76407587304
2020-11-26 1910 2095.71605362057
2020-11-27 1840 2075.58333129938
2020-11-28 1810 2041.40114879087
2020-11-29 1810 1996.65264912231
2020-11-30 1810 1947.84580765423
2020-12-01 1790 1898.40045658965
2020-12-02 1740 1850.68183649901
2020-12-03 1770 1805.14550085122
2020-12-04 1720 1762.14860227804
2020-12-05 1650 1722.91483786045
2020-12-06 1700 1688.79410293217
2020-12-07 1770 1656.86399948807
2020-12-08 1800 1632.47779182125
2020-12-09 1850 1650.03195390201
2020-12-10 1810 1808.07625947003
2020-12-11 1830 2009.64518763717
2020-12-12 1910 2091.90974902861
2020-12-13 2020 2077.69577320498
2020-12-14 2160 2077.33968172972
2020-12-15 2190 2056.88060434872
2020-12-16 2160 1982.53288670624
2020-12-17 2040 1896.19625287423
2020-12-18 1890 1828.23012834657
2020-12-19 1860 1778.50412111427
2020-12-20 1830 1751.98283373122
2020-12-21 1810 1732.40132540746
2020-12-22 1780 1697.6903672651
2020-12-23 1720 1660.11502552581
2020-12-24 1670 1636.829997618
2020-12-25 1650 1644.95191729031
2020-12-26 1610 1677.55183718945
2020-12-27 1600 1791.54475663922
2020-12-28 1720 1930.23612693484
2020-12-29 1870 2047.92075842745
2020-12-30 2020 2182.3481513319
2020-12-31 2090 2343.82494711533
2021-01-01 2380 2480.77594404882
2021-01-02 2500 2551.94965142507
2021-01-03 2650 2516.29109277687
2021-01-04 2590 2440.82127599672
2021-01-05 2530 2376.76822513426
2021-01-06 2490 2315.38374863924
2021-01-07 2420 2245.16500521074
2021-01-08 2310 2206.19016117455
2021-01-09 2240 2172.48247847362
2021-01-10 2160 2121.78166081857
2021-01-11 2160 2067.14386316163
2021-01-12 2180 1995.0834561471
2021-01-13 2140 1919.8401481018
2021-01-14 2040 1854.70552800209
2021-01-15 1930 1798.08776848426
2021-01-16 1960 1746.72309688814
2021-01-17 1940 1699.81573798295
2021-01-18 1930 1656.85283206855
2021-01-19 1950 1617.40299258622
2021-01-20 1940 1587.03160692711
2021-01-21 1910 1560.01753687986
2021-01-22 1870 1531.24220359185
2021-01-23 1880 1510.08559552051
2021-01-24 1890 1515.35929495188
2021-01-25 1870 1604.28829697958
2021-01-26 1940 1785.24189369954
2021-01-27 2110 1925.23168598619
2021-01-28 2320 1993.11036255515
2021-01-29 2460 2083.30962307424
2021-01-30 2490 2162.99326102621
2021-01-31 2460 2203.73139254348
2021-02-01 2480 2180.04484542712
2021-02-02 2880 2144.90071859171
2021-02-03 3250 2171.37522545244
2021-02-04 3500 2323.96461095292
2021-02-05 3750 2603.08275445864
2021-02-06 3880 2854.59755423854
2021-02-07 3970 2982.50517732723
2021-02-08 4020 3079.41688303745
2021-02-09 4040 3286.96565476691
2021-02-10 4040 3649.3733615315
2021-02-11 4020 4037.485611432
2021-02-12 4140 4251.31162911285
2021-02-13 4200 4221.73690734575
2021-02-14 4230 4052.30980754297
2021-02-15 4210 3873.14668891122
2021-02-16 4140 3714.56850898919
2021-02-17 3960 3521.71378928403
2021-02-18 3710 3282.97155762398
2021-02-19 3510 3044.89504914478
2021-02-20 3320 2850.72208422868
2021-02-21 3170 2706.65718114199
2021-02-22 3060 2620.488298738
2021-02-23 3030 2576.41450226544
2021-02-24 2980 2577.67716935593
2021-02-25 2920 2603.14688521188
2021-02-26 2880 2637.96668898231
2021-02-27 2820 2667.27730003476
2021-02-28 2840 2689.69349879274
2021-03-01 2840 2735.17065299057
2021-03-02 2850 2818.48861527612
2021-03-03 2860 2919.61951791224
2021-03-04 2870 3011.73777817624
2021-03-05 2890 3049.37174992857
2021-03-06 2810 3002.74042639662
2021-03-07 2750 2907.37039609492
2021-03-08 2670 2806.41733267235
2021-03-09 2550 2719.06188320864
2021-03-10 2570 2644.75104633136
2021-03-11 2490 2568.70956995869
2021-03-12 2460 2482.88664189527
2021-03-13 2460 2402.58968383833
2021-03-14 2420 2334.46985399045
2021-03-15 2410 2260.81728961037
2021-03-16 2350 2197.6993963014
2021-03-17 2300 2169.74181082308
2021-03-18 2310 2173.89441048148
2021-03-19 2310 2178.14249597015
2021-03-20 2320 2176.69410838513
2021-03-21 2380 2177.04097167089
2021-03-22 2480 2179.6055972479
2021-03-23 2480 2177.1855203158
2021-03-24 2400 2152.14026730628
2021-03-25 2320 2101.15088200231
2021-03-26 2260 2036.16547465924
2021-03-27 2210 1966.87696613892
2021-03-28 2180 1907.99370339234
2021-03-29 2220 1870.500729773
2021-03-30 2240 1852.04135932041
2021-03-31 2290 1846.38539172024
2021-04-01 2390 1850.46809894533
2021-04-02 2360 1866.45942198098
2021-04-03 2390 1893.97222773426
2021-04-04 2440 1932.55956307134
2021-04-05 2570 1990.75491954828
2021-04-06 2640 2075.24023248318
2021-04-07 2660 2148.39031598759
2021-04-08 2620 2184.47678527561
2021-04-09 2430 2194.05062177515
2021-04-10 2390 2168.87355579196
2021-04-11 2350 2103.3151663578
2021-04-12 2300 2021.11889186057
2021-04-13 2220 1944.78148753382
2021-04-14 2220 1888.27630562276
2021-04-15 2240 1876.8972966615
2021-04-16 2280 1925.94690579517
2021-04-17 2320 1947.24277450259
2021-04-18 2390 1972.64190562997
2021-04-19 2380 1993.42710605405
2021-04-20 2340 1977.89731679563
2021-04-21 2280 1944.5926181933
2021-04-22 2230 1903.75596293104
2021-04-23 2160 1849.2576376277
2021-04-24 2150 1810.64191265647
2021-04-25 2190 1796.20748523455
2021-04-26 2240 1792.23778193822
2021-04-27 2270 1785.18523239586
2021-04-28 2300 1770.99602995411
2021-04-29 2270 1751.98168987925
2021-04-30 2230 1735.15875383349
2021-05-01 2200 1714.60592936906
2021-05-02 2180 1683.57051107655
2021-05-03 2160 1670.64350094621
2021-05-04 2220 1700.85096600603
2021-05-05 2380 1817.35194233158
2021-05-06 2590 2026.84514875981
2021-05-07 2750 2169.12187027289
2021-05-08 2850 2247.58264511475
2021-05-09 2850 2361.67743658935
2021-05-10 2840 2445.82260009206
2021-05-11 2780 2399.08797603454
2021-05-12 2770 2306.52630249762
2021-05-13 2730 2247.4621815217
2021-05-14 2740 2238.1680110134
2021-05-15 2820 2261.23995384424
2021-05-16 3020 2306.33789276515
2021-05-17 3280 2328.44965040511
2021-05-18 3520 2437.04209930217
2021-05-19 3620 2738.15557870182
2021-05-20 3690 3071.56614840769
2021-05-21 3750 3227.57658386711
2021-05-22 3790 3278.94738599021
2021-05-23 4050 3247.98480449682
2021-05-24 4190 3169.45472803017
2021-05-25 4220 3089.08389897069
2021-05-26 4150 3078.58005261916
2021-05-27 4090 3134.48800504327
2021-05-28 4010 3231.48124711407
2021-05-29 3960 3358.10411139354
2021-05-30 3980 3422.88459766089
2021-05-31 3970 3406.26214058017
2021-06-01 3920 3308.1001946906
2021-06-02 3810 3169.05175654268
2021-06-03 3710 3017.36202748422
2021-06-04 3510 2877.74863838891
2021-06-05 3350 2742.50521886687
2021-06-06 3200 2602.99714662369
2021-06-07 3040 2477.95113458182
2021-06-08 3070 2394.11174073477
2021-06-09 3160 2394.71807382524
2021-06-10 3380 2461.91515912374
2021-06-11 3620 2502.01176833014
2021-06-12 3710 2552.712258495
2021-06-13 3790 2681.97975953334
2021-06-14 3870 2824.36389181743
2021-06-15 3940 2911.6040911091
2021-06-16 3900 2951.43581206769
2021-06-17 3810 2991.4610841041
2021-06-18 3710 2992.21150290186
2021-06-19 3590 2905.55888736965
2021-06-20 3490 2774.5619927891
2021-06-21 3400 2648.33351690762
2021-06-22 3310 2548.94318708231
2021-06-23 3240 2482.09514548565
2021-06-24 3200 2418.57937475464
2021-06-25 3170 2356.27160671249
2021-06-26 3180 2316.71147634646
2021-06-27 3250 2305.5079270421
2021-06-28 3310 2317.76162615558
2021-06-29 3360 2396.5715131723
2021-06-30 3320 2521.7999966862
2021-07-01 3250 2550.89774739969
2021-07-02 3090 2519.85459250759
2021-07-03 2890 2458.40614247173
2021-07-04 2750 2350.8023828852
2021-07-05 2750 2260.50574604425
2021-07-06 2700 2215.49590540471
2021-07-07 2600 2245.6330479274
2021-07-08 2470 2335.05917474899
2021-07-09 2460 2361.40644817066
2021-07-10 2440 2288.25642405262
2021-07-11 2450 2181.2141517669
2021-07-12 2230 2122.6595587007
2021-07-13 2380 2148.94050380349
2021-07-14 2640 2230.44364646236
2021-07-15 2790 2295.35787251434
2021-07-16 2940 2428.74579621562
2021-07-17 3040 2660.04575639037
2021-07-18 3140 2895.94937380124
2021-07-19 3220 2986.62266025515
2021-07-20 3260 2953.9735660145
2021-07-21 3390 2986.62758031256
2021-07-22 3850 3095.95629055644
2021-07-23 4330 3220.58995112048
2021-07-24 4620 3439.05990612225
2021-07-25 4740 3811.42820840305
2021-07-26 4700 4100.29496355757
2021-07-27 4480 4071.56111260609
2021-07-28 4120 3809.90393673134
2021-07-29 3710 3506.25266429995
2021-07-30 3370 3276.07051713372
2021-07-31 3370 3139.4147114601
2021-08-01 3360 3028.20169731418
2021-08-02 3270 2950.09022897858
2021-08-03 3090 2907.28618024419
2021-08-04 2860 2935.23496254642
2021-08-05 2870 3051.21850472315
2021-08-06 3070 3120.28338787262
2021-08-07 3310 3167.26927495112
2021-08-08 3470 3327.46468159761
2021-08-09 3630 3575.95998532511
2021-08-10 3860 3768.55788761133
2021-08-11 3970 3832.0659763876
2021-08-12 3920 3858.42313958164
2021-08-13 3900 3824.62464573812
2021-08-14 3840 3726.94018821351
2021-08-15 3740 3665.49804299376
2021-08-16 3560 3625.88607026318
2021-08-17 3290 3491.29934394443
2021-08-18 3020 3254.71458300513
2021-08-19 2760 3005.103533667
2021-08-20 2670 2844.96262857302
2021-08-21 2870 2861.51610026654
2021-08-22 3070 2900.0897374305
2021-08-23 3080 2907.49010469892
2021-08-24 2970 3010.46960928371
2021-08-25 2740 3091.88046010901
2021-08-26 2610 3080.38472934994
2021-08-27 2620 3037.70923777256
2021-08-28 2700 2969.97677335314
2021-08-29 2780 2933.07245371788
2021-08-30 2850 2971.10593608031
2021-08-31 2920 2994.91408441018
2021-09-01 2940 2945.29394713476
2021-09-02 2940 2883.75341039502
2021-09-03 3030 2859.54488443248
2021-09-04 3290 2908.20723952187
2021-09-05 3670 3103.18178545727
2021-09-06 3810 3481.57991326112
2021-09-07 3690 3798.191879598
2021-09-08 3400 3868.30419944962
2021-09-09 3320 3731.47255374548
2021-09-10 2950 3473.58948045978
2021-09-11 2670 3185.87556826598
2021-09-12 2470 2921.56795560512
2021-09-13 2280 2693.43073554941
2021-09-14 2100 2499.0540530933
2021-09-15 1970 2334.44540878143
2021-09-16 1880 2196.45363692473
2021-09-17 1780 2086.57317757806
2021-09-18 1720 2010.08633816086
2021-09-19 1710 1968.50013969902
2021-09-20 1710 1980.40479869539
2021-09-21 1760 2014.05813384697
2021-09-22 1850 2035.21974919285
2021-09-23 1860 2049.08925865576
2021-09-24 1850 2075.47928481896
2021-09-25 1830 2070.58661819438
2021-09-26 1820 2030.36223813149
2021-09-27 1740 2022.44071459555
2021-09-28 1670 2019.76053958845
2021-09-29 1590 1969.95666471004
2021-09-30 1560 1895.79268964079
2021-10-01 1620 1835.63375167728
2021-10-02 1760 1812.95717097214
2021-10-03 1920 1812.54570393457
2021-10-04 1850 1831.14774813857
2021-10-05 1720 1831.26924101388
2021-10-06 1580 1793.01063290251
2021-10-07 1530 1765.05527802806
2021-10-08 1490 1759.12090845671
2021-10-09 1480 1843.1616897244
2021-10-10 1550 1970.73300106217
2021-10-11 1710 2078.04882289614
2021-10-12 1860 2103.87169044653
2021-10-13 1830 2113.06670655748
2021-10-14 1740 2093.33667955475
2021-10-15 1640 2023.58293492137
2021-10-16 1580 1939.55702388295
2021-10-17 1560 1863.99666441583
2021-10-18 1630 1815.30528077354
2021-10-19 1650 1797.29238208248
2021-10-20 1660 1795.49800911263
2021-10-21 1630 1775.20940671626
2021-10-22 1570 1734.58248838513
2021-10-23 1510 1688.80261039561
2021-10-24 1460 1650.25750720187
2021-10-25 1440 1612.88702056751
2021-10-26 1430 1575.64833109077
2021-10-27 1450 1539.46603215816
2021-10-28 1430 1507.74403006403
2021-10-29 1430 1483.0381467089
2021-10-30 1420 1458.59174418577
2021-10-31 1380 1427.49056076882
2021-11-01 1340 1393.42405381268
2021-11-02 1340 1366.12013294182
2021-11-03 1320 1349.87610292565
2021-11-04 1310 1411.13054210812
2021-11-05 1330 1487.07775918743
2021-11-06 1360 1577.60505691669
2021-11-07 1420 1697.36953008408
2021-11-08 1610 1786.33866225017
2021-11-09 1730 1841.97551315221
2021-11-10 1750 1878.95224474825
2021-11-11 1680 1921.89317711721
2021-11-12 1580 1919.32996268775
2021-11-13 1550 1844.9398270263
2021-11-14 1550 1754.74050906728
2021-11-15 1470 1684.21672952749
2021-11-16 1430 1635.28374413912
2021-11-17 1440 1598.72021810328
2021-11-18 1400 1567.77844081408
2021-11-19 1400 1535.57390886886
2021-11-20 1370 1506.96199557397
2021-11-21 1380 1495.22710643634
2021-11-22 1380 1483.94878128113
2021-11-23 1400 1457.86085533304
2021-11-24 1360 1426.41060286375
2021-11-25 1310 1395.95509434881
2021-11-26 1310 1369.69520870966
2021-11-27 1270 1351.77832512463
2021-11-28 1260 1364.07957876585
2021-11-29 1310 1408.02226609196
2021-11-30 1340 1444.77876403393
2021-12-01 1320 1493.33510388879
2021-12-02 1280 1469.58451268206
2021-12-03 1290 1434.34558694772
2021-12-04 1290 1440.45443257869
2021-12-05 1320 1515.98541501213
2021-12-06 1450 1563.22486776515
2021-12-07 1690 1586.07654331435
2021-12-08 1760 1620.49683811535
2021-12-09 1810 1613.03432695788
2021-12-10 1830 1581.93519952366
2021-12-11 1820 1561.00598325877
2021-12-12 1770 1539.92459545423
2021-12-13 1700 1512.95933394303
2021-12-14 1640 1464.1682808555
2021-12-15 1650 1410.57497054767
2021-12-16 1590 1376.30269172399
2021-12-17 1520 1373.30170535859
2021-12-18 1570 1391.433199938
2021-12-19 1680 1438.98747113141
2021-12-20 1740 1490.70046830215
2021-12-21 1800 1522.60326169874
2021-12-22 1810 1527.29804643722
2021-12-23 1770 1515.34843351682
2021-12-24 1700 1508.41466340337
2021-12-25 1650 1498.430339697
2021-12-26 1650 1472.69409826218
2021-12-27 1600 1457.7829847515
2021-12-28 1520 1462.24060601493
2021-12-29 1490 1464.04743695786
2021-12-30 1610 1482.92955165699
2021-12-31 1680 1563.67762564074
